linha;grupo;subgrupo;tipo_mercadoria;cargo;taxa_rateio_maximo_pct;fatia_cargo_pct;ativo
Hidrologia;Sonda Portátil;Anel;Reposição;Diretor;5;10;True
Hidrologia;Sonda Portátil;Anel;Reposição;Gerente Geral;5;20;True
Hidrologia;Sonda Portátil;Anel;Reposição;Gerente Linha;5;20;True
Hidrologia;Sonda Portátil;Anel;Reposição;Representante Comercial;5;0;True
Hidrologia;Sonda Portátil;Anel;Reposição;Supervisor;5;0;True
Hidrologia;Sonda Portátil;Cabo;Reposição;Consultor Interno;5;15;True
Hidrologia;Sonda Portátil;Cabo;Reposição;Consultor Externo;5;15;True
Hidrologia;Sonda Portátil;Cabo;Reposição;Coordenador;5;20;True
Hidrologia;Sonda Portátil;Cabo;Reposição;Diretor;5;10;True
Hidrologia;Sonda Portátil;Cabo;Reposição;Gerente Geral;5;20;True
Hidrologia;Sonda Portátil;Cabo;Reposição;Gerente Linha;5;20;True
Hidrologia;Sonda Portátil;Cabo;Reposição;Representante Comercial;5;0;True
Hidrologia;Sonda Portátil;Cabo;Reposição;Supervisor;5;0;True
Hidrologia;Sonda Portátil;Castaway;Produto;Consultor Interno;5;15;True
Hidrologia;Sonda Portátil;Castaway;Produto;Consultor Externo;5;15;True
Hidrologia;Sonda Portátil;Castaway;Produto;Coordenador;5;20;True
Hidrologia;Sonda Portátil;Castaway;Produto;Diretor;5;10;True
Hidrologia;Sonda Portátil;Castaway;Produto;Gerente Geral;5;20;True
Hidrologia;Sonda Portátil;Castaway;Produto;Gerente Linha;5;20;True
Hidrologia;Sonda Portátil;Castaway;Produto;Representante Comercial;5;0;True
Hidrologia;Sonda Portátil;Castaway;Produto;Supervisor;5;0;True
Hidrologia;Sonda Portátil;ProDss;Reposição;Consultor Interno;5;15;True
Hidrologia;Sonda Portátil;ProDss;Reposição;Consultor Externo;5;15;True
Hidrologia;Sonda Portátil;ProDss;Reposição;Coordenador;5;20;True
Hidrologia;Sonda Portátil;ProDss;Reposição;Diretor;5;10;True
Hidrologia;Sonda Portátil;ProDss;Reposição;Gerente Geral;5;20;True
Hidrologia;Sonda Portátil;ProDss;Reposição;Gerente Linha;5;20;True
Hidrologia;Sonda Portátil;ProDss;Reposição;Representante Comercial;5;0;True
Hidrologia;Sonda Portátil;ProDss;Reposição;Supervisor;5;0;True
Hidrologia;Sonda Portátil;Sensor;Reposição;Consultor Interno;5;15;True
Hidrologia;Sonda Portátil;Sensor;Reposição;Consultor Externo;5;15;True
Hidrologia;Sonda Portátil;Sensor;Reposição;Coordenador;5;20;True
Hidrologia;Sonda Portátil;Sensor;Reposição;Diretor;5;10;True
Hidrologia;Sonda Portátil;Sensor;Reposição;Gerente Geral;5;20;True
Hidrologia;Sonda Portátil;Sensor;Reposição;Gerente Linha;5;20;True
Hidrologia;Sonda Portátil;Sensor;Reposição;Representante Comercial;5;0;True
Hidrologia;Sonda Portátil;Sensor;Reposição;Supervisor;5;0;True
Hidrologia;Sonda Portátil ;Acessório;Reposição;Consultor Interno;5;15;True
Hidrologia;Sonda Portátil ;Acessório;Reposição;Consultor Externo;5;15;True
Hidrologia;Sonda Portátil ;Acessório;Reposição;Coordenador;5;20;True
Hidrologia;Sonda Portátil ;Acessório;Reposição;Diretor;5;10;True
Hidrologia;Sonda Portátil ;Acessório;Reposição;Gerente Geral;5;20;True
Hidrologia;Sonda Portátil ;Acessório;Reposição;Gerente Linha;5;20;True
Hidrologia;Sonda Portátil ;Acessório;Reposição;Representante Comercial;5;0;True
Hidrologia;Sonda Portátil ;Acessório;Reposição;Supervisor;5;0;True
Hidrologia;Sonda Serie 6;6600;Produto;Consultor Interno;5;15;True
Hidrologia;Sonda Serie 6;6600;Produto;Consultor Externo;5;15;True
Hidrologia;Sonda Serie 6;6600;Produto;Coordenador;5;20;True
Hidrologia;Sonda Serie 6;6600;Produto;Diretor;5;10;True
Hidrologia;Sonda Serie 6;6600;Produto;Gerente Geral;5;20;True
Hidrologia;Sonda Serie 6;6600;Produto;Gerente Linha;5;20;True
Hidrologia;Sonda Serie 6;6600;Produto;Representante Comercial;5;0;True
Hidrologia;Sonda Serie 6;6600;Produto;Supervisor;5;0;True
Hidrologia;Sonda Serie 6;Maleta;Produto;Consultor Interno;5;15;True
Hidrologia;Sonda Serie 6;Maleta;Produto;Consultor Externo;5;15;True
Hidrologia;Sonda Serie 6;Maleta;Produto;Coordenador;5;20;True
Hidrologia;Sonda Serie 6;Maleta;Produto;Diretor;5;10;True
Hidrologia;Sonda Serie 6;Maleta;Produto;Gerente Geral;5;20;True
Hidrologia;Sonda Serie 6;Maleta;Produto;Gerente Linha;5;20;True
Hidrologia;Sonda Serie 6;Maleta;Produto;Representante Comercial;5;0;True
Hidrologia;Sonda Serie 6;Maleta;Produto;Supervisor;5;0;True
Hidrologia;Sonda Serie 6;SERIE6;Produto;Consultor Interno;5;15;True
Hidrologia;Sonda Serie 6;SERIE6;Produto;Consultor Externo;5;15;True
Hidrologia;Sonda Serie 6;SERIE6;Produto;Coordenador;5;20;True
Hidrologia;Sonda Serie 6;SERIE6;Produto;Diretor;5;10;True
Hidrologia;Sonda Serie 6;SERIE6;Produto;Gerente Geral;5;20;True
Hidrologia;Sonda Serie 6;SERIE6;Produto;Gerente Linha;5;20;True
Hidrologia;Sonda Serie 6;SERIE6;Produto;Representante Comercial;5;0;True
Hidrologia;Sonda Serie 6;SERIE6;Produto;Supervisor;5;0;True
Hidrologia;Sonda Serie EcoSense;Display;Produto;Consultor Interno;5;15;True
Hidrologia;Sonda Serie EcoSense;Display;Produto;Consultor Externo;5;15;True
Hidrologia;Sonda Serie EcoSense;Display;Produto;Coordenador;5;20;True
Hidrologia;Sonda Serie EcoSense;Display;Produto;Diretor;5;10;True
Hidrologia;Sonda Serie EcoSense;Display;Produto;Gerente Geral;5;20;True
Hidrologia;Sonda Serie EcoSense;Display;Produto;Gerente Linha;5;20;True
Hidrologia;Sonda Serie EcoSense;Display;Produto;Representante Comercial;5;0;True
Hidrologia;Sonda Serie EcoSense;Display;Produto;Supervisor;5;0;True
Hidrologia;Sonda Serie EcoSense;DO200;Produto;Consultor Interno;5;15;True
Hidrologia;Sonda Serie EcoSense;DO200;Produto;Consultor Externo;5;15;True
Hidrologia;Sonda Serie EcoSense;DO200;Produto;Coordenador;5;20;True
Hidrologia;Sonda Serie EcoSense;DO200;Produto;Diretor;5;10;True
Hidrologia;Sonda Serie EcoSense;DO200;Produto;Gerente Geral;5;20;True
Hidrologia;Sonda Serie EcoSense;DO200;Produto;Gerente Linha;5;20;True
Hidrologia;Sonda Serie EcoSense;DO200;Produto;Representante Comercial;5;0;True
Hidrologia;Sonda Serie EcoSense;DO200;Produto;Supervisor;5;0;True
Hidrologia;Sonda Serie EcoSense;EC300;Produto;Consultor Interno;5;15;True
Hidrologia;Sonda Serie EcoSense;EC300;Produto;Consultor Externo;5;15;True
Hidrologia;Sonda Serie EcoSense;EC300;Produto;Coordenador;5;20;True
Hidrologia;Sonda Serie EcoSense;EC300;Produto;Diretor;5;10;True
Hidrologia;Sonda Serie EcoSense;EC300;Produto;Gerente Geral;5;20;True
Hidrologia;Sonda Serie EcoSense;EC300;Produto;Gerente Linha;5;20;True
Hidrologia;Sonda Serie EcoSense;EC300;Produto;Representante Comercial;5;0;True
Hidrologia;Sonda Serie EcoSense;EC300;Produto;Supervisor;5;0;True
Hidrologia;Sonda Serie EcoSense;EC30A;Produto;Consultor Interno;5;15;True
Hidrologia;Sonda Serie EcoSense;EC30A;Produto;Consultor Externo;5;15;True
Hidrologia;Sonda Serie EcoSense;EC30A;Produto;Coordenador;5;20;True
Hidrologia;Sonda Serie EcoSense;EC30A;Produto;Diretor;5;10;True
Hidrologia;Sonda Serie EcoSense;EC30A;Produto;Gerente Geral;5;20;True
Hidrologia;Sonda Serie EcoSense;EC30A;Produto;Gerente Linha;5;20;True
Hidrologia;Sonda Serie EcoSense;EC30A;Produto;Representante Comercial;5;0;True
Hidrologia;Sonda Serie EcoSense;EC30A;Produto;Supervisor;5;0;True
Hidrologia;Sonda Serie EcoSense;Maleta;Produto;Consultor Interno;5;15;True
Hidrologia;Sonda Serie EcoSense;Maleta;Produto;Consultor Externo;5;15;True
Hidrologia;Sonda Serie EcoSense;Maleta;Produto;Coordenador;5;20;True
Hidrologia;Sonda Serie EcoSense;Maleta;Produto;Diretor;5;10;True
Hidrologia;Sonda Serie EcoSense;Maleta;Produto;Gerente Geral;5;20;True
Hidrologia;Sonda Serie EcoSense;Maleta;Produto;Gerente Linha;5;20;True
Hidrologia;Sonda Serie EcoSense;Maleta;Produto;Representante Comercial;5;0;True
Hidrologia;Sonda Serie EcoSense;Maleta;Produto;Supervisor;5;0;True
Hidrologia;Sonda Serie EcoSense;ODO200;Produto;Consultor Interno;5;15;True
Hidrologia;Sonda Serie EcoSense;ODO200;Produto;Consultor Externo;5;15;True
Hidrologia;Sonda Serie EcoSense;ODO200;Produto;Coordenador;5;20;True
Hidrologia;Sonda Serie EcoSense;ODO200;Produto;Diretor;5;10;True
Hidrologia;Sonda Serie EcoSense;ODO200;Produto;Gerente Geral;5;20;True
Hidrologia;Sonda Serie EcoSense;ODO200;Produto;Gerente Linha;5;20;True
Hidrologia;Sonda Serie EcoSense;ODO200;Produto;Representante Comercial;5;0;True
Hidrologia;Sonda Serie EcoSense;ODO200;Produto;Supervisor;5;0;True
Hidrologia;Sonda Serie EcoSense;PH100;Produto;Consultor Interno;5;15;True
Hidrologia;Sonda Serie EcoSense;PH100;Produto;Consultor Externo;5;15;True
Hidrologia;Sonda Serie EcoSense;PH100;Produto;Coordenador;5;20;True
Hidrologia;Sonda Serie EcoSense;PH100;Produto;Diretor;5;10;True
Hidrologia;Sonda Serie EcoSense;PH100;Produto;Gerente Geral;5;20;True
Hidrologia;Sonda Serie EcoSense;PH100;Produto;Gerente Linha;5;20;True
Hidrologia;Sonda Serie EcoSense;PH100;Produto;Representante Comercial;5;0;True
Hidrologia;Sonda Serie EcoSense;PH100;Produto;Supervisor;5;0;True
Hidrologia;Sonda Serie EXO;Acessório;Produto;Consultor Interno;5;15;True
Hidrologia;Sonda Serie EXO;Acessório;Produto;Consultor Externo;5;15;True
Hidrologia;Sonda Serie EXO;Acessório;Produto;Coordenador;5;20;True
Hidrologia;Sonda Serie EXO;Acessório;Produto;Diretor;5;10;True
Hidrologia;Sonda Serie EXO;Acessório;Produto;Gerente Geral;5;20;True
Hidrologia;Sonda Serie EXO;Acessório;Produto;Gerente Linha;5;20;True
Hidrologia;Sonda Serie EXO;Acessório;Produto;Representante Comercial;5;0;True
Hidrologia;Sonda Serie EXO;Acessório;Produto;Supervisor;5;0;True
Hidrologia;Sonda Serie EXO;EXO;Produto;Consultor Interno;5;15;True
Hidrologia;Sonda Serie EXO;EXO;Produto;Consultor Externo;5;15;True
Hidrologia;Sonda Serie EXO;EXO;Produto;Coordenador;5;20;True
Hidrologia;Sonda Serie EXO;EXO;Produto;Diretor;5;10;True
Hidrologia;Sonda Serie EXO;EXO;Produto;Gerente Geral;5;20;True
Hidrologia;Sonda Serie EXO;EXO;Produto;Gerente Linha;5;20;True
Hidrologia;Sonda Serie EXO;EXO;Produto;Representante Comercial;5;0;True
Hidrologia;Sonda Serie EXO;EXO;Produto;Supervisor;5;0;True
Hidrologia;Sonda Serie EXO;EXO (Completa);Produto;Consultor Interno;5;15;True
Hidrologia;Sonda Serie EXO;EXO (Completa);Produto;Consultor Externo;5;15;True
Hidrologia;Sonda Serie EXO;EXO (Completa);Produto;Coordenador;5;20;True
Hidrologia;Sonda Serie EXO;EXO (Completa);Produto;Diretor;5;10;True
Hidrologia;Sonda Serie EXO;EXO (Completa);Produto;Gerente Geral;5;20;True
Hidrologia;Sonda Serie EXO;EXO (Completa);Produto;Gerente Linha;5;20;True
Hidrologia;Sonda Serie EXO;EXO (Completa);Produto;Representante Comercial;5;0;True
Hidrologia;Sonda Serie EXO;EXO (Completa);Produto;Supervisor;5;0;True
Hidrologia;Sonda Serie EXO;Maleta;Produto;Consultor Interno;5;15;True
Hidrologia;Sonda Serie EXO;Maleta;Produto;Consultor Externo;5;15;True
Hidrologia;Sonda Serie EXO;Maleta;Produto;Coordenador;5;20;True
Hidrologia;Sonda Serie EXO;Maleta;Produto;Diretor;5;10;True
Hidrologia;Sonda Serie EXO;Maleta;Produto;Gerente Geral;5;20;True
Hidrologia;Sonda Serie EXO;Maleta;Produto;Gerente Linha;5;20;True
Hidrologia;Sonda Serie EXO;Maleta;Produto;Representante Comercial;5;0;True
Hidrologia;Sonda Serie EXO;Maleta;Produto;Supervisor;5;0;True
Hidrologia;Sonda Serie EXO;Sensor;Produto;Consultor Interno;5;15;True
Hidrologia;Sonda Serie EXO;Sensor;Produto;Consultor Externo;5;15;True
Hidrologia;Sonda Serie EXO;Sensor;Produto;Coordenador;5;20;True
Hidrologia;Sonda Serie EXO;Sensor;Produto;Diretor;5;10;True
Hidrologia;Sonda Serie EXO;Sensor;Produto;Gerente Geral;5;20;True
Hidrologia;Sonda Serie EXO;Sensor;Produto;Gerente Linha;5;20;True
Hidrologia;Sonda Serie EXO;Sensor;Produto;Representante Comercial;5;0;True
Hidrologia;Sonda Serie EXO;Sensor;Produto;Supervisor;5;0;True
Hidrologia;Sonda Serie IQ SensorNet;Acessório;Reposição;Consultor Interno;5;15;True
Hidrologia;Sonda Serie IQ SensorNet;Acessório;Reposição;Consultor Externo;5;15;True
Hidrologia;Sonda Serie IQ SensorNet;Acessório;Reposição;Coordenador;5;20;True
Hidrologia;Sonda Serie IQ SensorNet;Acessório;Reposição;Diretor;5;10;True
Hidrologia;Sonda Serie IQ SensorNet;Acessório;Reposição;Gerente Geral;5;20;True
Hidrologia;Sonda Serie IQ SensorNet;Acessório;Reposição;Gerente Linha;5;20;True
Hidrologia;Sonda Serie IQ SensorNet;Acessório;Reposição;Representante Comercial;5;0;True
Hidrologia;Sonda Serie IQ SensorNet;Acessório;Reposição;Supervisor;5;0;True
Hidrologia;Sonda Serie IQ SensorNet;Sensor;Produto;Consultor Interno;5;15;True
Hidrologia;Sonda Serie IQ SensorNet;Sensor;Produto;Consultor Externo;5;15;True
Hidrologia;Sonda Serie IQ SensorNet;Sensor;Produto;Coordenador;5;20;True
Hidrologia;Sonda Serie IQ SensorNet;Sensor;Produto;Diretor;5;10;True
Hidrologia;Sonda Serie IQ SensorNet;Sensor;Produto;Gerente Geral;5;20;True
Hidrologia;Sonda Serie IQ SensorNet;Sensor;Produto;Gerente Linha;5;20;True
Hidrologia;Sonda Serie IQ SensorNet;Sensor;Produto;Representante Comercial;5;0;True
Hidrologia;Sonda Serie IQ SensorNet;Sensor;Produto;Supervisor;5;0;True
Hidrologia;Sonda Serie Lab & Field;550;Produto;Consultor Interno;5;15;True
Hidrologia;Sonda Serie Lab & Field;550;Produto;Consultor Externo;5;15;True
Hidrologia;Sonda Serie Lab & Field;550;Produto;Coordenador;5;20;True
Hidrologia;Sonda Serie Lab & Field;550;Produto;Diretor;5;10;True
Hidrologia;Sonda Serie Lab & Field;550;Produto;Gerente Geral;5;20;True
Hidrologia;Sonda Serie Lab & Field;550;Produto;Gerente Linha;5;20;True
Hidrologia;Sonda Serie Lab & Field;550;Produto;Representante Comercial;5;0;True
Hidrologia;Sonda Serie Lab & Field;550;Produto;Supervisor;5;0;True
Hidrologia;Sonda Serie Lab & Field;556;Produto;Consultor Interno;5;15;True
Hidrologia;Sonda Serie Lab & Field;556;Produto;Consultor Externo;5;15;True
Hidrologia;Sonda Serie Lab & Field;556;Produto;Coordenador;5;20;True
Hidrologia;Sonda Serie Lab & Field;556;Produto;Diretor;5;10;True
Hidrologia;Sonda Serie Lab & Field;556;Produto;Gerente Geral;5;20;True
Hidrologia;Sonda Serie Lab & Field;556;Produto;Gerente Linha;5;20;True
Hidrologia;Sonda Serie Lab & Field;556;Produto;Representante Comercial;5;0;True
Hidrologia;Sonda Serie Lab & Field;556;Produto;Supervisor;5;0;True
Hidrologia;Sonda Serie Lab & Field;DBO;Produto;Consultor Interno;5;15;True
Hidrologia;Sonda Serie Lab & Field;DBO;Produto;Consultor Externo;5;15;True
Hidrologia;Sonda Serie Lab & Field;DBO;Produto;Coordenador;5;20;True
Hidrologia;Sonda Serie Lab & Field;DBO;Produto;Diretor;5;10;True
Hidrologia;Sonda Serie Lab & Field;DBO;Produto;Gerente Geral;5;20;True
Hidrologia;Sonda Serie Lab & Field;DBO;Produto;Gerente Linha;5;20;True
Hidrologia;Sonda Serie Lab & Field;DBO;Produto;Representante Comercial;5;0;True
Hidrologia;Sonda Serie Lab & Field;DBO;Produto;Supervisor;5;0;True
Hidrologia;Sonda Serie Lab & Field;Maleta;Produto;Consultor Interno;5;15;True
Hidrologia;Sonda Serie Lab & Field;Maleta;Produto;Consultor Externo;5;15;True
Hidrologia;Sonda Serie Lab & Field;Maleta;Produto;Coordenador;5;20;True
Hidrologia;Sonda Serie Lab & Field;Maleta;Produto;Diretor;5;10;True
Hidrologia;Sonda Serie Lab & Field;Maleta;Produto;Gerente Geral;5;20;True
Hidrologia;Sonda Serie Lab & Field;Maleta;Produto;Gerente Linha;5;20;True
Hidrologia;Sonda Serie Lab & Field;Maleta;Produto;Representante Comercial;5;0;True
Hidrologia;Sonda Serie Lab & Field;Maleta;Produto;Supervisor;5;0;True
Hidrologia;Sonda Serie Lab & Field;YSI30;Produto;Consultor Interno;5;15;True
Hidrologia;Sonda Serie Lab & Field;YSI30;Produto;Consultor Externo;5;15;True
Hidrologia;Sonda Serie Lab & Field;YSI30;Produto;Coordenador;5;20;True
Hidrologia;Sonda Serie Lab & Field;YSI30;Produto;Diretor;5;10;True
Hidrologia;Sonda Serie Lab & Field;YSI30;Produto;Gerente Geral;5;20;True
Hidrologia;Sonda Serie Lab & Field;YSI30;Produto;Gerente Linha;5;20;True
Hidrologia;Sonda Serie Lab & Field;YSI30;Produto;Representante Comercial;5;0;True
Hidrologia;Sonda Serie Lab & Field;YSI30;Produto;Supervisor;5;0;True
Hidrologia;Sonda Serie Lab & Field;YSI3100;Produto;Consultor Interno;5;15;True
Hidrologia;Sonda Serie Lab & Field;YSI3100;Produto;Consultor Externo;5;15;True
Hidrologia;Sonda Serie Lab & Field;YSI3100;Produto;Coordenador;5;20;True
Hidrologia;Sonda Serie Lab & Field;YSI3100;Produto;Diretor;5;10;True
Hidrologia;Sonda Serie Lab & Field;YSI3100;Produto;Gerente Geral;5;20;True
Hidrologia;Sonda Serie Lab & Field;YSI3100;Produto;Gerente Linha;5;20;True
Hidrologia;Sonda Serie Lab & Field;YSI3100;Produto;Representante Comercial;5;0;True
Hidrologia;Sonda Serie Lab & Field;YSI3100;Produto;Supervisor;5;0;True
Hidrologia;Sonda Serie Lab & Field;YSI3200;Produto;Consultor Interno;5;15;True
Hidrologia;Sonda Serie Lab & Field;YSI3200;Produto;Consultor Externo;5;15;True
Hidrologia;Sonda Serie Lab & Field;YSI3200;Produto;Coordenador;5;20;True
Hidrologia;Sonda Serie Lab & Field;YSI3200;Produto;Diretor;5;10;True
Hidrologia;Sonda Serie Lab & Field;YSI3200;Produto;Gerente Geral;5;20;True
Hidrologia;Sonda Serie Lab & Field;YSI3200;Produto;Gerente Linha;5;20;True
Hidrologia;Sonda Serie Lab & Field;YSI3200;Produto;Representante Comercial;5;0;True
Hidrologia;Sonda Serie Lab & Field;YSI3200;Produto;Supervisor;5;0;True
Hidrologia;Sonda Serie Lab & Field;YSI5000;Produto;Consultor Interno;5;15;True
Hidrologia;Sonda Serie Lab & Field;YSI5000;Produto;Consultor Externo;5;15;True
Hidrologia;Sonda Serie Lab & Field;YSI5000;Produto;Coordenador;5;20;True
Hidrologia;Sonda Serie Lab & Field;YSI5000;Produto;Diretor;5;10;True
Hidrologia;Sonda Serie Lab & Field;YSI5000;Produto;Gerente Geral;5;20;True
Hidrologia;Sonda Serie Lab & Field;YSI5000;Produto;Gerente Linha;5;20;True
Hidrologia;Sonda Serie Lab & Field;YSI5000;Produto;Representante Comercial;5;0;True
Hidrologia;Sonda Serie Lab & Field;YSI5000;Produto;Supervisor;5;0;True
Hidrologia;Sonda Serie Lab & Field;YSI5100;Produto;Consultor Interno;5;15;True
Hidrologia;Sonda Serie Lab & Field;YSI5100;Produto;Consultor Externo;5;15;True
Hidrologia;Sonda Serie Lab & Field;YSI5100;Produto;Coordenador;5;20;True
Hidrologia;Sonda Serie Lab & Field;YSI5100;Produto;Diretor;5;10;True
Hidrologia;Sonda Serie Lab & Field;YSI5100;Produto;Gerente Geral;5;20;True
Hidrologia;Sonda Serie Lab & Field;YSI5100;Produto;Gerente Linha;5;20;True
Hidrologia;Sonda Serie Lab & Field;YSI5100;Produto;Representante Comercial;5;0;True
Hidrologia;Sonda Serie Lab & Field;YSI5100;Produto;Supervisor;5;0;True
Hidrologia;Sonda Serie Lab & Field;YSI55;Produto;Consultor Interno;5;15;True
Hidrologia;Sonda Serie Lab & Field;YSI55;Produto;Consultor Externo;5;15;True
Hidrologia;Sonda Serie Lab & Field;YSI55;Produto;Coordenador;5;20;True
Hidrologia;Sonda Serie Lab & Field;YSI55;Produto;Diretor;5;10;True
Hidrologia;Sonda Serie Lab & Field;YSI55;Produto;Gerente Geral;5;20;True
Hidrologia;Sonda Serie Lab & Field;YSI55;Produto;Gerente Linha;5;20;True
Hidrologia;Sonda Serie Lab & Field;YSI55;Produto;Representante Comercial;5;0;True
Hidrologia;Sonda Serie Lab & Field;YSI55;Produto;Supervisor;5;0;True
Hidrologia;Sonda Serie Lab & Field;YSI60;Produto;Consultor Interno;5;15;True
Hidrologia;Sonda Serie Lab & Field;YSI60;Produto;Consultor Externo;5;15;True
Hidrologia;Sonda Serie Lab & Field;YSI60;Produto;Coordenador;5;20;True
Hidrologia;Sonda Serie Lab & Field;YSI60;Produto;Diretor;5;10;True
Hidrologia;Sonda Serie Lab & Field;YSI60;Produto;Gerente Geral;5;20;True
Hidrologia;Sonda Serie Lab & Field;YSI60;Produto;Gerente Linha;5;20;True
Hidrologia;Sonda Serie Lab & Field;YSI60;Produto;Representante Comercial;5;0;True
Hidrologia;Sonda Serie Lab & Field;YSI60;Produto;Supervisor;5;0;True
Hidrologia;Sonda Serie Lab & Field;YSI85;Produto;Consultor Interno;5;15;True
Hidrologia;Sonda Serie Lab & Field;YSI85;Produto;Consultor Externo;5;15;True
Hidrologia;Sonda Serie Lab & Field;YSI85;Produto;Coordenador;5;20;True
Hidrologia;Sonda Serie Lab & Field;YSI85;Produto;Diretor;5;10;True
Hidrologia;Sonda Serie Lab & Field;YSI85;Produto;Gerente Geral;5;20;True
Hidrologia;Sonda Serie Lab & Field;YSI85;Produto;Gerente Linha;5;20;True
Hidrologia;Sonda Serie Lab & Field;YSI85;Produto;Representante Comercial;5;0;True
Hidrologia;Sonda Serie Lab & Field;YSI85;Produto;Supervisor;5;0;True
Hidrologia;Sonda Serie MultiLab;MULTILAB;Produto;Consultor Interno;5;15;True
Hidrologia;Sonda Serie MultiLab;MULTILAB;Produto;Consultor Externo;5;15;True
